Year,Team,Player,Salary,Percent_team_salary
2022.0,DAL,JaVale McGee,5461219.0,0.03081182813965439
2022.0,DAL,Josh Green,3098400.0,0.017480963189336514
2022.0,DAL,Markieff Morris,2905851.0,0.016394614757518945
2022.0,DAL,Frank Ntilikina,2036318.0,0.011488768396521866
2022.0,DAL,Theo Pinson,1968175.0,0.011104310200481665
2022.0,DAL,Tyrell Terry,1782621.0,0.010057427085443533
2022.0,DAL,Jaden Hardy,1017781.0,0.005742251547833109
2022.0,DAL,Kemba Walker,684712.0,0.0038630987823705725
2022.0,DAL,Justin Holiday,569821.0,0.003214891532891467
2022.0,DAL,McKinley Wright,508891.0,0.002871128594882729
2022.0,DAL,Facundo Campazzo,464299.0,0.0026195435475877076
2022.0,DAL,AJ Lawson,307089.0,0.0017325753630422671
2022.0,DAL,Chris Silva,211045.0,0.001190701612539867
2022.0,DAL,Tyler Dorsey,201802.0,0.0011385532318404618
2023.0,DAL,Luka Doncic,40064220.0,0.23882452909967677
2023.0,DAL,Kyrie Irving,38037037.0,0.2267404045273309
2023.0,DAL,Tim Hardaway Jr,17897728.0,0.10668912215323548
2023.0,DAL,PJ Washington,16847826.0,0.10043061142344194
2023.0,DAL,Daniel Gafford,12402000.0,0.07392885247470664
2023.0,DAL,Maxi Kleber,11000000.0,0.06557147050651291
2023.0,DAL,Dereck Lively,4775628.0,0.028467722777461565
2023.0,DAL,Josh Green,4765339.0,0.028406389608366882
2023.0,DAL,Dwight Powell,4000000.0,0.02384417109327742
2023.0,DAL,Markieff Morris,3196448.0,0.019054163250691106
2023.0,DAL,Dante Exum,3000000.0,0.017883128319958065
2023.0,DAL,Olivier-Maxence Prosper,2733720.0,0.016295821850278586
2023.0,DAL,Derrick Jones,2709849.0,0.01615352579823668
2023.0,DAL,JaVale McGee,2348324.0,0.013998459809612401
2023.0,DAL,Jaden Hardy,1719864.0,0.010252182868292119
2023.0,DAL,AJ Lawson,1000000.0,0.005961042773319355
2023.0,DAL,Greg Brown,559782.0,0.003336884445734255
2023.0,DAL,Brandon Williams,350668.0,0.0020903469472343516
2023.0,DAL,Dexter Dennis,212331.0,0.001265714173101672
2023.0,DAL,Alex Fudge,135120.0,0.0008054560995309113
2022.0,DEN,Nikola Jokic,33047803.0,0.20357320913043112
2022.0,DEN,Jamal Murray,31650600.0,0.19496649180896
2022.0,DEN,Michael Porter,30913750.0,0.19042752384344172
2022.0,DEN,Aaron Gordon,20690909.0,0.1274552122256272
2022.0,DEN,Kentavious Caldwell-Pope,14004703.0,0.08626843765162169
2022.0,DEN,Bruce Brown,6479000.0,0.0399103934974456
2022.0,DEN,Ishmael Smith,4725000.0,0.029105820230811926
2022.0,DEN,Jeff Green,4500000.0,0.027719828791249453
2022.0,DEN,DeAndre Jordan,2905851.0,0.01789993160286245
2022.0,DEN,Christian Braun,2808600.0,0.017300869142911825
2022.0,DEN,Zeke Nnaji,2617800.0,0.016125548402162848
2022.0,DEN,Vlatko Cancar,2234359.0,0.013763566430708297
2022.0,DEN,Peyton Watson,2193960.0,0.013514710127744366
2022.0,DEN,Thomas Bryant,1968175.0,0.01212388311804831
2022.0,DEN,Reggie Jackson,580373.0,0.003575075598903071
2022.0,DEN,Jack White,508891.0,0.00313474919853505
2022.0,DEN,Collin Gillespie,508891.0,0.00313474919853505
2023.0,DEN,Nikola Jokic,47607350.0,0.26313598660804816
2023.0,DEN,Jamal Murray,33833400.0,0.1870044245122809
2023.0,DEN,Michael Porter,33386850.0,0.1845362473333406
2023.0,DEN,Aaron Gordon,21266182.0,0.11754272779216475
2023.0,DEN,Kentavious Caldwell-Pope,14704938.0,0.08127733151793112
2023.0,DEN,Reggie Jackson,5000000.0,0.02763606739380034
2023.0,DEN,Zeke Nnaji,4306281.0,0.023801734386528387
2023.0,DEN,Justin Holiday,3196448.0,0.017667450469755663
2023.0,DEN,DeAndre Jordan,3196448.0,0.017667450469755663
2023.0,DEN,Christian Braun,2949120.0,0.01630041581448089
2023.0,DEN,Julian Strawther,2431044.0,0.013436899164258791
2023.0,DEN,Peyton Watson,2303520.0,0.012732046792593392
2023.0,DEN,Vlatko Cancar,2234359.0,0.012349779181188868
2023.0,DEN,Jalen Pickett,1708143.0,0.00944127101324966
2023.0,DEN,Hunter Tyson,1119563.0,0.006188063703921058
2023.0,DEN,Collin Gillespie,559782.0,0.0030940346155672684
2023.0,DEN,Braxton Key,559782.0,0.0030940346155672684
2023.0,DEN,Jay Huff,559782.0,0.0030940346155672684
2022.0,DET,Bojan Bogdanovic,19550000.0,0.15137018667002392
2022.0,DET,Marvin Bagley,12500000.0,0.09678400682226593
2022.0,DET,Cade Cunningham,10552800.0,0.08170738137552062
2022.0,DET,Alec Burks,10012800.0,0.07752631228079875
2022.0,DET,James Wiseman,9603360.0,0.07435613278053406
2022.0,DET,Nerlens Noel,9240000.0,0.07154273784301897
2022.0,DET,Kemba Walker,9165471.0,0.07096568062346244
2022.0,DET,DeAndre Jordan,7827907.0,0.06060929635936506
2022.0,DET,Jaden Ivey,7252200.0,0.05615175794211496
2022.0,DET,Killian Hayes,5837760.0,0.04520014429334009
2022.0,DET,Hamidou Diallo,5200000.0,0.040262146838062625
2022.0,DET,Cory Joseph,5155500.0,0.039917595773775356
